CNS_chr,CNS_start,CNS_end,CNS_name,overlap_or_near_sv,SV_Type,Length_SV,gene_name,expression,DEG_MSU_ID,Trait Class,FC_with_SV/without_SV,Average FPKM of genes with SV,Average FPKM of genes without SV,Distance_between_CNS_and_SV,Distance_between_CNS_and_DEG,Distance_between_CNS_and_callus_DHS,Distance_between_CNS_and_seedling_DHS,Distance_between_CNS_and_plantDHS,Distance_between_CNS_and_motif_TFBS,Distance_between_CNS_and_CE_TFBS,Distance_between_CNS_and_Fun_TFBS
4,19159752,19159843,Os04g0389600_cns002,SV102611,Translocation,6142,NA,down,LOC_Os04g32000,NA,0.010676084,0.0676672,6.338204168,1118,0,2937,2917,2487,5,5,960
4,19159752,19159843,Os04g0389600_cns002,SV102611,Translocation,6142,NA,down,LOC_Os04g32000,NA,0.002654052,0.014577286,5.492464322,1118,0,2937,2917,2487,5,5,960
4,19159752,19159843,Os04g0389600_cns002,SV102611,Translocation,6142,NA,down,LOC_Os04g32000,099 _ その他 : Other,0.067945308,0.231201657,3.402761182,1118,0,2937,2917,2487,5,5,960
4,19159752,19159843,Os04g0389600_cns002,SV102611,Translocation,6142,NA,down,LOC_Os04g32000,099 _ その他 : Other,0.158011531,0.240209857,1.520204609,1118,0,2937,2917,2487,5,5,960
4,19159890,19159952,Os04g0389600_cns003,SV102611,Translocation,6142,NA,down,LOC_Os04g31971,NA,0.010676084,0.0676672,6.338204168,1256,7868,2828,2808,2378,26,26,1098
4,19159890,19159952,Os04g0389600_cns003,SV102611,Translocation,6142,NA,down,LOC_Os04g31971,NA,0.002654052,0.014577286,5.492464322,1256,7868,2828,2808,2378,26,26,1098
4,19159890,19159952,Os04g0389600_cns003,SV102611,Translocation,6142,NA,down,LOC_Os04g31971,099 _ その他 : Other,0.067945308,0.231201657,3.402761182,1256,7868,2828,2808,2378,26,26,1098
4,19159890,19159952,Os04g0389600_cns003,SV102611,Translocation,6142,NA,down,LOC_Os04g31971,099 _ その他 : Other,0.158011531,0.240209857,1.520204609,1256,7868,2828,2808,2378,26,26,1098
4,19159890,19159952,Os04g0389600_cns003,SV102611,Translocation,6142,NA,down,LOC_Os04g32000,NA,0.010676084,0.0676672,6.338204168,1256,0,2828,2808,2378,26,26,1098
4,19159890,19159952,Os04g0389600_cns003,SV102611,Translocation,6142,NA,down,LOC_Os04g32000,NA,0.002654052,0.014577286,5.492464322,1256,0,2828,2808,2378,26,26,1098
4,19159890,19159952,Os04g0389600_cns003,SV102611,Translocation,6142,NA,down,LOC_Os04g32000,099 _ その他 : Other,0.067945308,0.231201657,3.402761182,1256,0,2828,2808,2378,26,26,1098
4,19159890,19159952,Os04g0389600_cns003,SV102611,Translocation,6142,NA,down,LOC_Os04g32000,099 _ その他 : Other,0.158011531,0.240209857,1.520204609,1256,0,2828,2808,2378,26,26,1098
4,19160339,19160436,Os04g0389600_cns004,SV102611,Translocation,6142,NA,down,LOC_Os04g31971,NA,0.010676084,0.0676672,6.338204168,1705,8317,2344,2324,1894,167,167,1547
4,19160339,19160436,Os04g0389600_cns004,SV102611,Translocation,6142,NA,down,LOC_Os04g31971,NA,0.002654052,0.014577286,5.492464322,1705,8317,2344,2324,1894,167,167,1547
4,19160339,19160436,Os04g0389600_cns004,SV102611,Translocation,6142,NA,down,LOC_Os04g31971,099 _ その他 : Other,0.067945308,0.231201657,3.402761182,1705,8317,2344,2324,1894,167,167,1547
4,19160339,19160436,Os04g0389600_cns004,SV102611,Translocation,6142,NA,down,LOC_Os04g31971,099 _ その他 : Other,0.158011531,0.240209857,1.520204609,1705,8317,2344,2324,1894,167,167,1547
4,19160339,19160436,Os04g0389600_cns004,SV102611,Translocation,6142,NA,down,LOC_Os04g32000,NA,0.010676084,0.0676672,6.338204168,1705,0,2344,2324,1894,167,167,1547
4,19160339,19160436,Os04g0389600_cns004,SV102611,Translocation,6142,NA,down,LOC_Os04g32000,NA,0.002654052,0.014577286,5.492464322,1705,0,2344,2324,1894,167,167,1547
4,19160339,19160436,Os04g0389600_cns004,SV102611,Translocation,6142,NA,down,LOC_Os04g32000,099 _ その他 : Other,0.067945308,0.231201657,3.402761182,1705,0,2344,2324,1894,167,167,1547
4,19160339,19160436,Os04g0389600_cns004,SV102611,Translocation,6142,NA,down,LOC_Os04g32000,099 _ その他 : Other,0.158011531,0.240209857,1.520204609,1705,0,2344,2324,1894,167,167,1547
4,19160444,19160481,Os04g0389600_cns005,SV102611,Translocation,6142,NA,down,LOC_Os04g31971,NA,0.010676084,0.0676672,6.338204168,1810,8422,2299,2279,1849,122,122,1652
4,19160444,19160481,Os04g0389600_cns005,SV102611,Translocation,6142,NA,down,LOC_Os04g31971,NA,0.002654052,0.014577286,5.492464322,1810,8422,2299,2279,1849,122,122,1652
4,19160444,19160481,Os04g0389600_cns005,SV102611,Translocation,6142,NA,down,LOC_Os04g31971,099 _ その他 : Other,0.067945308,0.231201657,3.402761182,1810,8422,2299,2279,1849,122,122,1652
4,19160444,19160481,Os04g0389600_cns005,SV102611,Translocation,6142,NA,down,LOC_Os04g31971,099 _ その他 : Other,0.158011531,0.240209857,1.520204609,1810,8422,2299,2279,1849,122,122,1652
4,19160444,19160481,Os04g0389600_cns005,SV102611,Translocation,6142,NA,down,LOC_Os04g32000,NA,0.010676084,0.0676672,6.338204168,1810,0,2299,2279,1849,122,122,1652
4,19160444,19160481,Os04g0389600_cns005,SV102611,Translocation,6142,NA,down,LOC_Os04g32000,NA,0.002654052,0.014577286,5.492464322,1810,0,2299,2279,1849,122,122,1652
4,19160444,19160481,Os04g0389600_cns005,SV102611,Translocation,6142,NA,down,LOC_Os04g32000,099 _ その他 : Other,0.067945308,0.231201657,3.402761182,1810,0,2299,2279,1849,122,122,1652
4,19160444,19160481,Os04g0389600_cns005,SV102611,Translocation,6142,NA,down,LOC_Os04g32000,099 _ その他 : Other,0.158011531,0.240209857,1.520204609,1810,0,2299,2279,1849,122,122,1652
4,19820352,19820437,Os04g0400600_cns004,SV102892,DEL,89,HIPP3,up,LOC_Os04g32820,NA,3.757340773,13.04920667,3.47298993,1598,0,3561,2621,6143,11,3945,276
4,20190151,20190269,Os04g0407300_cns003,SV103061,INS,459,NA,up,LOC_Os04g33340,NA,2.851365185,1.471103176,0.515929417,1,67,20,0,0,69,1609,479
4,20190803,20190844,Os04g0407300_cns004,SV103061,INS,459,NA,up,LOC_Os04g33340,NA,2.851365185,1.471103176,0.515929417,653,0,556,652,314,0,1034,1036
4,20191877,20191904,Os04g0407300_cns005,SV103061,INS,459,NA,up,LOC_Os04g33340,NA,2.851365185,1.471103176,0.515929417,1727,888,0,26,0,0,0,0
4,20792612,20792661,Os04g0420500_cns001,SV103305,INS,9786,SDRLK27|SDRLK-27,down,LOC_Os04g34330,"001 _ 生化学的性質 : Biochemical character, 040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance",0.148422852,0.184871394,1.245572308,1067,130,1119,1119,1104,23,219,1106
4,20792694,20792747,Os04g0420500_cns002,SV103305,INS,9786,SDRLK27|SDRLK-27,down,LOC_Os04g34330,"001 _ 生化学的性質 : Biochemical character, 040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance",0.148422852,0.184871394,1.245572308,981,212,1033,1033,1018,0,301,1020
4,20792882,20792986,Os04g0420500_cns003,SV103305,INS,9786,SDRLK27|SDRLK-27,down,LOC_Os04g34330,"001 _ 生化学的性質 : Biochemical character, 040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance",0.148422852,0.184871394,1.245572308,742,400,794,794,779,45,489,781
4,20793177,20793284,Os04g0420500_cns004,SV103305,INS,9786,SDRLK27|SDRLK-27,down,LOC_Os04g34330,"001 _ 生化学的性質 : Biochemical character, 040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance",0.148422852,0.184871394,1.245572308,444,695,496,496,481,51,784,483
4,21255315,21255355,Os04g0429087_cns001,SV103579,DEL,6317,NA,up,LOC_Os04g34976,001 _ 生化学的性質 : Biochemical character,1.66686635,20.45559167,12.27188471,0,2979,964,984,829,2,581,3082
4,21255315,21255355,Os04g0429087_cns001,SV103579,DEL,6317,NA,down,LOC_Os04g34976,099 _ その他 : Other,0.16971894,0.020898462,0.123135706,0,2979,964,984,829,2,581,3082
4,21255315,21255355,Os04g0429087_cns001,SV103579,DEL,6317,ERF100,up,LOC_Os04g34970,001 _ 生化学的性質 : Biochemical character,1.66686635,20.45559167,12.27188471,0,5715,964,984,829,2,581,3082
4,21255315,21255355,Os04g0429087_cns001,SV103579,DEL,6317,ERF100,down,LOC_Os04g34970,099 _ その他 : Other,0.16971894,0.020898462,0.123135706,0,5715,964,984,829,2,581,3082
4,21255412,21255469,Os04g0429087_cns002,SV103579,DEL,6317,NA,up,LOC_Os04g34976,001 _ 生化学的性質 : Biochemical character,1.66686635,20.45559167,12.27188471,0,2865,1061,1081,926,0,467,2968
4,21255412,21255469,Os04g0429087_cns002,SV103579,DEL,6317,NA,down,LOC_Os04g34976,099 _ その他 : Other,0.16971894,0.020898462,0.123135706,0,2865,1061,1081,926,0,467,2968
4,21255412,21255469,Os04g0429087_cns002,SV103579,DEL,6317,ERF100,up,LOC_Os04g34970,001 _ 生化学的性質 : Biochemical character,1.66686635,20.45559167,12.27188471,0,5812,1061,1081,926,0,467,2968
4,21255412,21255469,Os04g0429087_cns002,SV103579,DEL,6317,ERF100,down,LOC_Os04g34970,099 _ その他 : Other,0.16971894,0.020898462,0.123135706,0,5812,1061,1081,926,0,467,2968
4,21255718,21255842,Os04g0429087_cns003,SV103579,DEL,6317,NA,up,LOC_Os04g34976,001 _ 生化学的性質 : Biochemical character,1.66686635,20.45559167,12.27188471,0,2492,1367,1387,1232,0,94,2595
4,21255718,21255842,Os04g0429087_cns003,SV103579,DEL,6317,NA,down,LOC_Os04g34976,099 _ その他 : Other,0.16971894,0.020898462,0.123135706,0,2492,1367,1387,1232,0,94,2595
4,21255718,21255842,Os04g0429087_cns003,SV103579,DEL,6317,ERF100,up,LOC_Os04g34970,001 _ 生化学的性質 : Biochemical character,1.66686635,20.45559167,12.27188471,0,6118,1367,1387,1232,0,94,2595
4,21255718,21255842,Os04g0429087_cns003,SV103579,DEL,6317,ERF100,down,LOC_Os04g34970,099 _ その他 : Other,0.16971894,0.020898462,0.123135706,0,6118,1367,1387,1232,0,94,2595
4,21255911,21256097,Os04g0429087_cns004,SV103579,DEL,6317,NA,up,LOC_Os04g34976,001 _ 生化学的性質 : Biochemical character,1.66686635,20.45559167,12.27188471,0,2237,1560,1580,1425,0,0,2340
4,21255911,21256097,Os04g0429087_cns004,SV103579,DEL,6317,NA,down,LOC_Os04g34976,099 _ その他 : Other,0.16971894,0.020898462,0.123135706,0,2237,1560,1580,1425,0,0,2340
4,21255911,21256097,Os04g0429087_cns004,SV103579,DEL,6317,ERF100,up,LOC_Os04g34970,001 _ 生化学的性質 : Biochemical character,1.66686635,20.45559167,12.27188471,0,6311,1560,1580,1425,0,0,2340
4,21255911,21256097,Os04g0429087_cns004,SV103579,DEL,6317,ERF100,down,LOC_Os04g34970,099 _ その他 : Other,0.16971894,0.020898462,0.123135706,0,6311,1560,1580,1425,0,0,2340
4,21257138,21257179,Os04g0429087_cns005,SV103579,DEL,6317,NA,up,LOC_Os04g34976,001 _ 生化学的性質 : Biochemical character,1.66686635,20.45559167,12.27188471,0,1155,721,721,429,0,1110,1258
4,21257138,21257179,Os04g0429087_cns005,SV103579,DEL,6317,NA,down,LOC_Os04g34976,099 _ その他 : Other,0.16971894,0.020898462,0.123135706,0,1155,721,721,429,0,1110,1258
4,21257138,21257179,Os04g0429087_cns005,SV103579,DEL,6317,ERF100,up,LOC_Os04g34970,001 _ 生化学的性質 : Biochemical character,1.66686635,20.45559167,12.27188471,0,7538,721,721,429,0,1110,1258
4,21257138,21257179,Os04g0429087_cns005,SV103579,DEL,6317,ERF100,down,LOC_Os04g34970,099 _ その他 : Other,0.16971894,0.020898462,0.123135706,0,7538,721,721,429,0,1110,1258
4,21257138,21257179,Os04g0429087_cns005,SV103583,INS,96,NA,up,LOC_Os04g34976,001 _ 生化学的性質 : Biochemical character,1.684719728,20.18431538,11.980815,1120,1155,721,721,429,0,1110,1258
4,21257250,21257385,Os04g0429087_cns006,SV103579,DEL,6317,NA,up,LOC_Os04g34976,001 _ 生化学的性質 : Biochemical character,1.66686635,20.45559167,12.27188471,0,949,515,515,223,0,1043,1052
4,21257250,21257385,Os04g0429087_cns006,SV103579,DEL,6317,NA,down,LOC_Os04g34976,099 _ その他 : Other,0.16971894,0.020898462,0.123135706,0,949,515,515,223,0,1043,1052
4,21257250,21257385,Os04g0429087_cns006,SV103579,DEL,6317,ERF100,up,LOC_Os04g34970,001 _ 生化学的性質 : Biochemical character,1.66686635,20.45559167,12.27188471,0,7650,515,515,223,0,1043,1052
4,21257250,21257385,Os04g0429087_cns006,SV103579,DEL,6317,ERF100,down,LOC_Os04g34970,099 _ その他 : Other,0.16971894,0.020898462,0.123135706,0,7650,515,515,223,0,1043,1052
4,21257250,21257385,Os04g0429087_cns006,SV103583,INS,96,NA,up,LOC_Os04g34976,001 _ 生化学的性質 : Biochemical character,1.684719728,20.18431538,11.980815,914,949,515,515,223,0,1043,1052
4,21257431,21257494,Os04g0429087_cns007,SV103579,DEL,6317,NA,up,LOC_Os04g34976,001 _ 生化学的性質 : Biochemical character,1.66686635,20.45559167,12.27188471,0,840,406,406,114,0,934,943
4,21257431,21257494,Os04g0429087_cns007,SV103579,DEL,6317,NA,down,LOC_Os04g34976,099 _ その他 : Other,0.16971894,0.020898462,0.123135706,0,840,406,406,114,0,934,943
4,21257431,21257494,Os04g0429087_cns007,SV103579,DEL,6317,ERF100,up,LOC_Os04g34970,001 _ 生化学的性質 : Biochemical character,1.66686635,20.45559167,12.27188471,0,7831,406,406,114,0,934,943
4,21257431,21257494,Os04g0429087_cns007,SV103579,DEL,6317,ERF100,down,LOC_Os04g34970,099 _ その他 : Other,0.16971894,0.020898462,0.123135706,0,7831,406,406,114,0,934,943
4,21257431,21257494,Os04g0429087_cns007,SV103583,INS,96,NA,up,LOC_Os04g34976,001 _ 生化学的性質 : Biochemical character,1.684719728,20.18431538,11.980815,805,840,406,406,114,0,934,943
4,21259176,21259199,Os04g0429100_cns001,SV103579,DEL,6317,NA,up,LOC_Os04g34976,001 _ 生化学的性質 : Biochemical character,1.66686635,20.45559167,12.27188471,1293,0,1125,1125,1031,164,563,722
4,21259176,21259199,Os04g0429100_cns001,SV103579,DEL,6317,NA,down,LOC_Os04g34976,099 _ その他 : Other,0.16971894,0.020898462,0.123135706,1293,0,1125,1125,1031,164,563,722
4,21259176,21259199,Os04g0429100_cns001,SV103579,DEL,6317,ERF100,up,LOC_Os04g34970,001 _ 生化学的性質 : Biochemical character,1.66686635,20.45559167,12.27188471,1293,9576,1125,1125,1031,164,563,722
4,21259176,21259199,Os04g0429100_cns001,SV103579,DEL,6317,ERF100,down,LOC_Os04g34970,099 _ その他 : Other,0.16971894,0.020898462,0.123135706,1293,9576,1125,1125,1031,164,563,722
4,21259176,21259199,Os04g0429100_cns001,SV103583,INS,96,NA,up,LOC_Os04g34976,001 _ 生化学的性質 : Biochemical character,1.684719728,20.18431538,11.980815,876,0,1125,1125,1031,164,563,722
4,21284267,21284318,Os04g0429500_cns001,SV103587,INS,340,CSLH2,up,LOC_Os04g35020,001 _ 生化学的性質 : Biochemical character,7.713896537,0.661977333,0.085816206,163,0,1042,1042,1000,4,4,878
4,21284340,21284400,Os04g0429500_cns002,SV103587,INS,340,CSLH2,up,LOC_Os04g35020,001 _ 生化学的性質 : Biochemical character,7.713896537,0.661977333,0.085816206,81,0,960,960,918,0,0,796
4,21284530,21284565,Os04g0429500_cns003,SV103587,INS,340,CSLH2,up,LOC_Os04g35020,001 _ 生化学的性質 : Biochemical character,7.713896537,0.661977333,0.085816206,48,0,795,795,753,12,98,631
4,21284599,21284743,Os04g0429500_cns004,SV103587,INS,340,CSLH2,up,LOC_Os04g35020,001 _ 生化学的性質 : Biochemical character,7.713896537,0.661977333,0.085816206,117,0,617,617,575,0,0,453
4,21284750,21284864,Os04g0429500_cns005,SV103587,INS,340,CSLH2,up,LOC_Os04g35020,001 _ 生化学的性質 : Biochemical character,7.713896537,0.661977333,0.085816206,268,0,496,496,454,0,0,332
4,21284910,21285016,Os04g0429500_cns006,SV103587,INS,340,CSLH2,up,LOC_Os04g35020,001 _ 生化学的性質 : Biochemical character,7.713896537,0.661977333,0.085816206,428,0,344,344,302,0,0,180
4,21285078,21285109,Os04g0429500_cns007,SV103587,INS,340,CSLH2,up,LOC_Os04g35020,001 _ 生化学的性質 : Biochemical character,7.713896537,0.661977333,0.085816206,596,0,251,251,209,0,16,87
4,21904708,21904741,Os04g0440100_cns016,SV103899,INS,61,NA,down,LOC_Os04g35920,"051 _ 生殖器官 - 小穂、花、頴、芒 : Reproductive organ - Spikelet, flower, glume, awn",0.848306656,32.20048,37.9585375,566,0,119,119,0,0,0,49
4,22772816,22772855,Os04g0454900_cns001,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.087955402,0.216737,2.464169277,0,6639,5565,5565,21,15,15,2644
4,22772816,22772855,Os04g0454900_cns001,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.026394896,0.04686545,1.775549712,0,6639,5565,5565,21,15,15,2644
4,22772869,22773084,Os04g0454900_cns002,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.087955402,0.216737,2.464169277,0,6692,5336,5336,74,0,0,2415
4,22772869,22773084,Os04g0454900_cns002,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.026394896,0.04686545,1.775549712,0,6692,5336,5336,74,0,0,2415
4,22773111,22773203,Os04g0454900_cns003,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.087955402,0.216737,2.464169277,0,6934,5217,5217,316,23,23,2296
4,22773111,22773203,Os04g0454900_cns003,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.026394896,0.04686545,1.775549712,0,6934,5217,5217,316,23,23,2296
4,22775493,22775533,Os04g0454900_cns004,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.087955402,0.216737,2.464169277,0,9316,2887,2887,2698,0,0,0
4,22775493,22775533,Os04g0454900_cns004,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.026394896,0.04686545,1.775549712,0,9316,2887,2887,2698,0,0,0
4,22775541,22775645,Os04g0454900_cns005,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.087955402,0.216737,2.464169277,0,9364,2775,2775,2746,0,0,32
4,22775541,22775645,Os04g0454900_cns005,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.026394896,0.04686545,1.775549712,0,9364,2775,2775,2746,0,0,32
4,22775904,22775947,Os04g0454900_cns006,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.087955402,0.216737,2.464169277,0,9727,2473,2473,2456,95,268,187
4,22775904,22775947,Os04g0454900_cns006,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.026394896,0.04686545,1.775549712,0,9727,2473,2473,2456,95,268,187
4,22779101,22779151,Os04g0454900_cns007,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.087955402,0.216737,2.464169277,0,12924,530,530,445,0,84,454
4,22779101,22779151,Os04g0454900_cns007,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.026394896,0.04686545,1.775549712,0,12924,530,530,445,0,84,454
4,22779153,22779199,Os04g0454900_cns008,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.087955402,0.216737,2.464169277,0,12976,582,582,497,36,36,506
4,22779153,22779199,Os04g0454900_cns008,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.026394896,0.04686545,1.775549712,0,12976,582,582,497,36,36,506
4,22779204,22779520,Os04g0454900_cns009,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.087955402,0.216737,2.464169277,0,13027,633,633,548,0,0,557
4,22779204,22779520,Os04g0454900_cns009,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.026394896,0.04686545,1.775549712,0,13027,633,633,548,0,0,557
4,22779522,22779570,Os04g0454900_cns010,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.087955402,0.216737,2.464169277,0,13345,951,951,866,8,76,671
4,22779522,22779570,Os04g0454900_cns010,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.026394896,0.04686545,1.775549712,0,13345,951,951,866,8,76,671
4,22783864,22783952,Os04g0455200_cns001,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.087955402,0.216737,2.464169277,0,17687,868,2113,373,0,176,142
4,22783864,22783952,Os04g0455200_cns001,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.026394896,0.04686545,1.775549712,0,17687,868,2113,373,0,176,142
4,22783971,22784113,Os04g0455200_cns002,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.087955402,0.216737,2.464169277,0,17794,707,2220,212,0,283,0
4,22783971,22784113,Os04g0455200_cns002,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.026394896,0.04686545,1.775549712,0,17794,707,2220,212,0,283,0
4,22787257,22787329,Os04g0455401_cns001,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.087955402,0.216737,2.464169277,738,21080,1146,5506,772,127,2100,882
4,22787257,22787329,Os04g0455401_cns001,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.026394896,0.04686545,1.775549712,738,21080,1146,5506,772,127,2100,882
4,22787384,22787403,Os04g0455401_cns002,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.087955402,0.216737,2.464169277,865,21207,1273,5633,899,53,2026,808
4,22787384,22787403,Os04g0455401_cns002,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.026394896,0.04686545,1.775549712,865,21207,1273,5633,899,53,2026,808
4,22787510,22787540,Os04g0455401_cns003,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.087955402,0.216737,2.464169277,991,21333,1399,5759,1025,34,1889,671
4,22787510,22787540,Os04g0455401_cns003,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.026394896,0.04686545,1.775549712,991,21333,1399,5759,1025,34,1889,671
4,22787635,22787669,Os04g0455401_cns004,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.087955402,0.216737,2.464169277,1116,21458,1524,5884,1150,0,1760,542
4,22787635,22787669,Os04g0455401_cns004,SV104263,DEL,19268,NA,down,LOC_Os04g38260,NA,0.026394896,0.04686545,1.775549712,1116,21458,1524,5884,1150,0,1760,542
4,22828472,22828534,Os04g0456700_cns001,SV104301,DEL,490,NA,up,LOC_Os04g38380,NA,5.615493536,3.721771292,0.662768333,1125,1873,666,126,140,70,70,1508
4,22828472,22828534,Os04g0456700_cns001,SV104301,DEL,490,NA,up,LOC_Os04g38380,NA,5.216036896,2.066547708,0.39619116,1125,1873,666,126,140,70,70,1508
4,22828553,22828632,Os04g0456700_cns002,SV104301,DEL,490,NA,up,LOC_Os04g38380,NA,5.615493536,3.721771292,0.662768333,1206,1954,568,28,42,0,0,1410
4,22828553,22828632,Os04g0456700_cns002,SV104301,DEL,490,NA,up,LOC_Os04g38380,NA,5.216036896,2.066547708,0.39619116,1206,1954,568,28,42,0,0,1410
4,23179521,23179549,Os04g0464300_cns001,SV104400,Undefined_INS,98,NRT1.3B,up,LOC_Os04g39030,001 _ 生化学的性質 : Biochemical character,3.492399873,0.248906438,0.071270888,972,0,1131,2950,2831,0,0,38
4,23179521,23179549,Os04g0464300_cns001,SV104400,Undefined_INS,98,NRT1.3B,up,LOC_Os04g39030,001 _ 生化学的性質 : Biochemical character,14.84528804,0.038104421,0.002566769,972,0,1131,2950,2831,0,0,38
4,23180279,23180323,Os04g0464400_cns001,SV104400,Undefined_INS,98,NRT1.3B,up,LOC_Os04g39030,001 _ 生化学的性質 : Biochemical character,3.492399873,0.248906438,0.071270888,198,0,357,3708,3589,281,757,796
4,23180279,23180323,Os04g0464400_cns001,SV104400,Undefined_INS,98,NRT1.3B,up,LOC_Os04g39030,001 _ 生化学的性質 : Biochemical character,14.84528804,0.038104421,0.002566769,198,0,357,3708,3589,281,757,796
4,23500945,23500960,Os04g0470300_cns004,SV104505,INS,53,NA,down,LOC_Os04g39450,NA,0.689001126,9.442781538,13.70503063,1971,0,594,1474,1436,195,1526,2961
4,23500997,23501050,Os04g0470300_cns005,SV104505,INS,53,NA,down,LOC_Os04g39450,NA,0.689001126,9.442781538,13.70503063,1881,0,646,1526,1480,105,1436,2871
4,23797223,23797250,Os04g0475600_cns001,SV104595,DEL,14390,DAO,down,LOC_Os04g39980,"001 _ 生化学的性質 : Biochemical character, 011 _ 生殖器官 - 受粉、受精、稔性 : Reproductive organ - Pollination, fertilization, fertility, 051 _ 生殖器官 - 小穂、花、頴、芒 : Reproductive organ - Spikelet, flower, glume, awn",0.411676102,6.552685222,15.91708917,1278,0,70,50,0,0,0,992
4,23798501,23798559,Os04g0475600_cns002,SV104595,DEL,14390,DAO,down,LOC_Os04g39980,"001 _ 生化学的性質 : Biochemical character, 011 _ 生殖器官 - 受粉、受精、稔性 : Reproductive organ - Pollination, fertilization, fertility, 051 _ 生殖器官 - 小穂、花、頴、芒 : Reproductive organ - Spikelet, flower, glume, awn",0.411676102,6.552685222,15.91708917,0,969,21,41,19,122,543,2270
4,23798578,23798624,Os04g0475600_cns003,SV104595,DEL,14390,DAO,down,LOC_Os04g39980,"001 _ 生化学的性質 : Biochemical character, 011 _ 生殖器官 - 受粉、受精、稔性 : Reproductive organ - Pollination, fertilization, fertility, 051 _ 生殖器官 - 小穂、花、頴、芒 : Reproductive organ - Spikelet, flower, glume, awn",0.411676102,6.552685222,15.91708917,0,1046,0,0,0,57,478,2347
4,23798918,23799036,Os04g0475600_cns004,SV104595,DEL,14390,DAO,down,LOC_Os04g39980,"001 _ 生化学的性質 : Biochemical character, 011 _ 生殖器官 - 受粉、受精、稔性 : Reproductive organ - Pollination, fertilization, fertility, 051 _ 生殖器官 - 小穂、花、頴、芒 : Reproductive organ - Spikelet, flower, glume, awn",0.411676102,6.552685222,15.91708917,0,1386,0,167,0,66,66,2687
4,23812646,23812742,Os04g0475900_cns001,SV104595,DEL,14390,DAO,down,LOC_Os04g39980,"001 _ 生化学的性質 : Biochemical character, 011 _ 生殖器官 - 受粉、受精、稔性 : Reproductive organ - Pollination, fertilization, fertility, 051 _ 生殖器官 - 小穂、花、頴、芒 : Reproductive organ - Spikelet, flower, glume, awn",0.411676102,6.552685222,15.91708917,0,15114,0,3138,4450,0,0,4004
4,23812768,23812792,Os04g0475900_cns002,SV104595,DEL,14390,DAO,down,LOC_Os04g39980,"001 _ 生化学的性質 : Biochemical character, 011 _ 生殖器官 - 受粉、受精、稔性 : Reproductive organ - Pollination, fertilization, fertility, 051 _ 生殖器官 - 小穂、花、頴、芒 : Reproductive organ - Spikelet, flower, glume, awn",0.411676102,6.552685222,15.91708917,0,15236,0,3088,4400,47,47,3954
4,23977263,23977434,Os04g0479500_cns005,SV104668,INS,1355,NA,up,LOC_Os04g40330,NA,1.798771427,13.21235714,7.345211818,1978,0,626,1846,1830,358,1389,1847
4,23977263,23977434,Os04g0479500_cns005,SV104668,INS,1355,NA,up,LOC_Os04g40330,NA,2.149288845,7.46587,3.473646652,1978,0,626,1846,1830,358,1389,1847
4,23977263,23977434,Os04g0479500_cns005,SV104669,DEL,4008,NA,up,LOC_Os04g40330,NA,2.643563139,10.00152,3.783348259,1979,0,626,1846,1830,358,1389,1847
